cellID	region	XYcellid	X:X	Y:Y	celltypes	efact	cluster
reg8_1537_1080	reg8	1537__1080	1537	1080	CD4T	2	6
reg8_1548_731	reg8	1548__731	1548	731	CD8T	2	2
reg8_1549_1019	reg8	1549__1019	1549	1019	Treg	2	3
reg8_1549_1324	reg8	1549__1324	1549	1324	CD4T	2	1
reg8_1556_1000	reg8	1556__1000	1556	1000	Stroma	2	8
reg8_1558_1154	reg8	1558__1154	1558	1154	Tumor	2	9
reg8_1559_1117	reg8	1559__1117	1559	1117	CD8T	2	1
reg8_1567_1466	reg8	1567__1466	1567	1466	CD4T	2	7
reg8_1570_1403	reg8	1570__1403	1570	1403	Tumor	2	5
reg8_1581_1114	reg8	1581__1114	1581	1114	Macrophage	2	9
reg8_1604_1096	reg8	1604__1096	1604	1096	Tumor	2	7
reg8_1606_1117	reg8	1606__1117	1606	1117	Treg	2	1
reg8_1623_912	reg8	1623__912	1623	912	CD8T	2	2
reg8_1624_1327	reg8	1624__1327	1624	1327	Treg	2	4
reg8_1626_824	reg8	1626__824	1626	824	Bcell	2	1
reg8_1628_1123	reg8	1628__1123	1628	1123	Tumor	2	8
reg8_1634_1492	reg8	1634__1492	1634	1492	Macrophage	2	1
reg8_1647_1042	reg8	1647__1042	1647	1042	CD8T	2	8
reg8_1658_870	reg8	1658__870	1658	870	Macrophage	2	6
reg8_1664_1077	reg8	1664__1077	1664	1077	Tumor	2	8
reg8_1668_818	reg8	1668__818	1668	818	CD8T	2	4
reg8_1694_1139	reg8	1694__1139	1694	1139	CD4T	2	4
reg8_1694_1219	reg8	1694__1219	1694	1219	Bcell	2	8
reg8_1703_1352	reg8	1703__1352	1703	1352	CD8T	2	5
reg8_1725_849	reg8	1725__849	1725	849	Tumor	2	1
reg8_1733_962	reg8	1733__962	1733	962	Macrophage	2	7
reg9_523_1239	reg9	523__1239	523	1239	CD4T	2	8
reg9_558_1193	reg9	558__1193	558	1193	CD4T	2	2
reg9_561_840	reg9	561__840	561	840	CD4T	2	1
reg9_599_601	reg9	599__601	599	601	CD4T	2	6
reg9_623_580	reg9	623__580	623	580	CD4T	2	7
reg9_640_1261	reg9	640__1261	640	1261	CD4T	2	8
reg9_660_1320	reg9	660__1320	660	1320	CD4T	2	4
reg9_662_616	reg9	662__616	662	616	CD4T	2	8
reg9_665_592	reg9	665__592	665	592	CD4T	2	8
reg9_668_562	reg9	668__562	668	562	CD4T	2	8
reg9_678_571	reg9	678__571	678	571	CD4T	2	8
reg9_686_1159	reg9	686__1159	686	1159	CD4T	2	6
reg9_696_565	reg9	696__565	696	565	CD4T	2	8
reg9_744_1086	reg9	744__1086	744	1086	CD4T	2	7
reg9_757_547	reg9	757__547	757	547	CD4T	2	8
reg9_757_1130	reg9	757__1130	757	1130	CD4T	2	2
reg9_827_547	reg9	827__547	827	547	CD4T	2	8
reg9_832_518	reg9	832__518	832	518	CD4T	2	7
reg9_846_1069	reg9	846__1069	846	1069	CD4T	2	9
reg9_875_1108	reg9	875__1108	875	1108	CD4T	2	6
reg9_883_1022	reg9	883__1022	883	1022	CD4T	2	3
reg9_944_875	reg9	944__875	944	875	CD4T	2	8
reg9_1062_927	reg9	1062__927	1062	927	CD4T	2	8
reg9_1067_777	reg9	1067__777	1067	777	CD4T	2	8
reg9_1068_948	reg9	1068__948	1068	948	CD4T	2	8
reg9_1081_1316	reg9	1081__1316	1081	1316	CD4T	2	6
reg9_1084_1201	reg9	1084__1201	1084	1201	CD4T	2	8
reg9_1110_1163	reg9	1110__1163	1110	1163	CD4T	2	8
reg9_1110_1187	reg9	1110__1187	1110	1187	CD4T	2	8
reg9_1116_1080	reg9	1116__1080	1116	1080	CD4T	2	2
reg9_1124_934	reg9	1124__934	1124	934	CD4T	2	2
reg9_1132_1192	reg9	1132__1192	1132	1192	CD4T	2	8
reg9_1149_1172	reg9	1149__1172	1149	1172	CD4T	2	8
reg9_1150_887	reg9	1150__887	1150	887	CD4T	2	2
reg9_1171_1195	reg9	1171__1195	1171	1195	CD4T	2	8
reg9_1180_785	reg9	1180__785	1180	785	CD4T	2	8
reg9_1184_1214	reg9	1184__1214	1184	1214	CD4T	2	8
reg9_1195_1033	reg9	1195__1033	1195	1033	CD4T	2	2
reg9_1200_997	reg9	1200__997	1200	997	CD4T	2	8
reg9_1202_939	reg9	1202__939	1202	939	CD4T	2	6
reg9_1222_1113	reg9	1222__1113	1222	1113	CD4T	2	6
reg9_1222_1134	reg9	1222__1134	1222	1134	CD4T	2	8
reg9_1265_1288	reg9	1265__1288	1265	1288	CD4T	2	6
reg9_1296_635	reg9	1296__635	1296	635	CD4T	2	7
reg9_1301_809	reg9	1301__809	1301	809	CD4T	2	6
reg9_1549_1366	reg9	1549__1366	1549	1366	CD4T	2	7
reg9_422_1120	reg9	422__1120	422	1120	Treg	2	7
reg9_709_578	reg9	709__578	709	578	Treg	2	8
reg9_713_780	reg9	713__780	713	780	Treg	2	8
reg9_714_1081	reg9	714__1081	714	1081	Treg	2	6
reg9_856_1027	reg9	856__1027	856	1027	Treg	2	6
reg9_908_909	reg9	908__909	908	909	Treg	2	6
reg9_1051_1441	reg9	1051__1441	1051	1441	Treg	2	2
reg9_1220_824	reg9	1220__824	1220	824	Treg	2	1
reg9_477_1220	reg9	477__1220	477	1220	Tumor	2	1
reg9_537_845	reg9	537__845	537	845	Tumor	2	8
reg9_579_784	reg9	579__784	579	784	Tumor	2	7
reg9_656_822	reg9	656__822	656	822	Tumor	2	4
reg9_700_670	reg9	700__670	700	670	Tumor	2	8
reg9_705_1280	reg9	705__1280	705	1280	Tumor	2	6
reg9_712_1220	reg9	712__1220	712	1220	Tumor	2	7
reg9_719_1463	reg9	719__1463	719	1463	Tumor	2	8
reg9_723_1277	reg9	723__1277	723	1277	Tumor	2	6
reg9_737_857	reg9	737__857	737	857	Tumor	2	8
reg9_746_672	reg9	746__672	746	672	Tumor	2	6
reg9_752_1173	reg9	752__1173	752	1173	Tumor	2	1
reg9_764_1192	reg9	764__1192	764	1192	Tumor	2	1
reg9_798_847	reg9	798__847	798	847	Tumor	2	7
reg9_813_1011	reg9	813__1011	813	1011	Tumor	2	5
reg9_818_1034	reg9	818__1034	818	1034	Tumor	2	6
reg9_820_1210	reg9	820__1210	820	1210	Tumor	2	6
reg9_855_1085	reg9	855__1085	855	1085	Tumor	2	8
reg9_856_1001	reg9	856__1001	856	1001	Tumor	2	6
reg9_876_1082	reg9	876__1082	876	1082	Tumor	2	6
reg9_880_935	reg9	880__935	880	935	Tumor	2	1
reg9_885_1502	reg9	885__1502	885	1502	Tumor	2	6
reg9_912_1064	reg9	912__1064	912	1064	Tumor	2	8
reg9_967_1704	reg9	967__1704	967	1704	Tumor	2	4
reg9_979_1717	reg9	979__1717	979	1717	Tumor	2	7
reg9_987_847	reg9	987__847	987	847	Tumor	2	8
reg9_1066_1578	reg9	1066__1578	1066	1578	Tumor	2	2
reg9_1087_1124	reg9	1087__1124	1087	1124	Tumor	2	8
reg9_1113_1221	reg9	1113__1221	1113	1221	Tumor	2	8
reg9_1151_865	reg9	1151__865	1151	865	Tumor	2	8
reg9_1166_1554	reg9	1166__1554	1166	1554	Tumor	2	6
reg9_1197_1253	reg9	1197__1253	1197	1253	Tumor	2	1
reg9_1198_420	reg9	1198__420	1198	420	Tumor	2	9
reg9_1205_454	reg9	1205__454	1205	454	Tumor	2	4
reg9_1214_802	reg9	1214__802	1214	802	Tumor	2	8
reg9_1217_431	reg9	1217__431	1217	431	Tumor	2	10
reg9_1218_849	reg9	1218__849	1218	849	Tumor	2	1
reg9_1220_889	reg9	1220__889	1220	889	Tumor	2	6
reg9_1280_1272	reg9	1280__1272	1280	1272	Tumor	2	8
reg9_1302_939	reg9	1302__939	1302	939	Tumor	2	9
reg9_1305_836	reg9	1305__836	1305	836	Tumor	2	3
reg9_1332_882	reg9	1332__882	1332	882	Tumor	2	4
reg9_365_934	reg9	365__934	365	934	CD4T	2	1
reg9_382_905	reg9	382__905	382	905	CD4T	2	6
reg9_390_1059	reg9	390__1059	390	1059	Tumor	2	1
reg9_410_1524	reg9	410__1524	410	1524	CD4T	2	7
reg9_417_874	reg9	417__874	417	874	Tumor	2	7
reg9_418_839	reg9	418__839	418	839	CD4T	2	9
reg9_430_985	reg9	430__985	430	985	Stroma	2	2
reg9_437_873	reg9	437__873	437	873	Treg	2	8
reg9_439_710	reg9	439__710	439	710	Bcell	2	8
reg9_448_904	reg9	448__904	448	904	Macrophage	2	1
reg9_451_1534	reg9	451__1534	451	1534	CD4T	2	2
reg9_457_868	reg9	457__868	457	868	CD4T	2	7
reg9_464_1094	reg9	464__1094	464	1094	Stroma	2	8
reg9_473_1063	reg9	473__1063	473	1063	CD4T	2	8
reg9_477_1048	reg9	477__1048	477	1048	Treg	2	1
reg9_479_917	reg9	479__917	479	917	Tumor	2	2
reg9_503_999	reg9	503__999	503	999	Tumor	2	1
reg9_504_1244	reg9	504__1244	504	1244	CD4T	2	8
reg9_505_641	reg9	505__641	505	641	Bcell	2	5
reg9_517_952	reg9	517__952	517	952	CD4T	2	1
reg9_527_1044	reg9	527__1044	527	1044	Tumor	2	6
reg9_533_1225	reg9	533__1225	533	1225	Macrophage	2	1
reg9_537_877	reg9	537__877	537	877	CD8T	2	4
reg9_540_1107	reg9	540__1107	540	1107	CD8T	2	8
reg9_542_1326	reg9	542__1326	542	1326	Treg	2	8
reg9_548_676	reg9	548__676	548	676	Tumor	2	5
reg9_550_1047	reg9	550__1047	550	1047	CD4T	2	6
reg9_552_796	reg9	552__796	552	796	Treg	2	8
reg9_559_693	reg9	559__693	559	693	CD8T	2	4
reg9_560_1242	reg9	560__1242	560	1242	Tumor	2	8
reg9_563_1348	reg9	563__1348	563	1348	CD4T	2	2
reg9_566_1325	reg9	566__1325	566	1325	CD4T	2	7
reg9_567_1099	reg9	567__1099	567	1099	Treg	2	8
reg9_569_1370	reg9	569__1370	569	1370	Macrophage	2	1
reg9_574_1047	reg9	574__1047	574	1047	CD4T	2	9
reg9_576_645	reg9	576__645	576	645	Tumor	2	6
reg9_579_877	reg9	579__877	579	877	Macrophage	2	4
reg9_590_1472	reg9	590__1472	590	1472	Bcell	2	2
reg9_592_1200	reg9	592__1200	592	1200	Macrophage	2	7
reg9_593_1317	reg9	593__1317	593	1317	Treg	2	6
reg9_595_1381	reg9	595__1381	595	1381	CD8T	2	4
reg9_599_758	reg9	599__758	599	758	CD4T	2	7
reg9_609_1246	reg9	609__1246	609	1246	Tumor	2	8
reg9_610_839	reg9	610__839	610	839	Treg	2	4
reg9_617_540	reg9	617__540	617	540	CD4T	2	7
reg9_631_562	reg9	631__562	631	562	Treg	2	8
reg9_631_987	reg9	631__987	631	987	Bcell	2	1
reg9_632_1292	reg9	632__1292	632	1292	Tumor	2	8
reg9_632_1402	reg9	632__1402	632	1402	Treg	2	1
reg9_645_1376	reg9	645__1376	645	1376	Stroma	2	1
reg9_646_1538	reg9	646__1538	646	1538	CD4T	2	8
reg9_657_1172	reg9	657__1172	657	1172	Tumor	2	8
reg9_664_888	reg9	664__888	664	888	Stroma	2	7
reg9_665_1045	reg9	665__1045	665	1045	Tumor	2	1
reg9_666_714	reg9	666__714	666	714	CD8T	2	8
reg9_666_1246	reg9	666__1246	666	1246	CD4T	2	8
reg9_675_1087	reg9	675__1087	675	1087	Bcell	2	7
reg9_680_994	reg9	680__994	680	994	Macrophage	2	4
reg9_687_1368	reg9	687__1368	687	1368	Macrophage	2	1
reg9_691_874	reg9	691__874	691	874	Treg	2	1
reg9_708_1148	reg9	708__1148	708	1148	CD4T	2	6
reg9_728_1178	reg9	728__1178	728	1178	Tumor	2	1
reg9_749_1456	reg9	749__1456	749	1456	CD4T	2	4
reg9_761_1342	reg9	761__1342	761	1342	Treg	2	7
reg9_773_1292	reg9	773__1292	773	1292	Tumor	2	3
reg9_788_479	reg9	788__479	788	479	CD4T	2	6
reg9_788_1326	reg9	788__1326	788	1326	Macrophage	2	3
reg9_788_1352	reg9	788__1352	788	1352	Treg	2	8
reg9_790_1643	reg9	790__1643	790	1643	CD4T	2	1
reg9_791_644	reg9	791__644	791	644	Macrophage	2	4
reg9_791_1205	reg9	791__1205	791	1205	Tumor	2	4
reg9_791_1443	reg9	791__1443	791	1443	Treg	2	1
reg9_791_1599	reg9	791__1599	791	1599	Macrophage	2	1
reg9_795_691	reg9	795__691	795	691	CD8T	2	6
reg9_796_1264	reg9	796__1264	796	1264	Stroma	2	3
reg9_798_1037	reg9	798__1037	798	1037	Treg	2	1
reg9_801_1625	reg9	801__1625	801	1625	Tumor	2	2
reg9_801_798	reg9	801__798	801	798	Treg	2	6
reg9_813_1364	reg9	813__1364	813	1364	Stroma	2	6
reg9_815_678	reg9	815__678	815	678	Bcell	2	1
reg9_819_1570	reg9	819__1570	819	1570	CD4T	2	5
reg9_824_983	reg9	824__983	824	983	CD8T	2	4
reg9_826_1609	reg9	826__1609	826	1609	Macrophage	2	1
reg9_827_442	reg9	827__442	827	442	Stroma	2	6
reg9_828_1351	reg9	828__1351	828	1351	Tumor	2	3
reg9_830_1329	reg9	830__1329	830	1329	Macrophage	2	3
reg9_835_422	reg9	835__422	835	422	CD4T	2	1
reg9_835_1305	reg9	835__1305	835	1305	Stroma	2	3
reg9_837_1014	reg9	837__1014	837	1014	CD4T	2	4
reg9_838_572	reg9	838__572	838	572	Macrophage	2	6
reg9_842_1403	reg9	842__1403	842	1403	Stroma	2	7
reg9_843_1184	reg9	843__1184	843	1184	CD4T	2	4
reg9_845_1420	reg9	845__1420	845	1420	Macrophage	2	3
reg9_852_470	reg9	852__470	852	470	Macrophage	2	6
reg9_856_621	reg9	856__621	856	621	Macrophage	2	3
reg9_859_538	reg9	859__538	859	538	Treg	2	7
reg9_866_429	reg9	866__429	866	429	Macrophage	2	8
reg9_877_620	reg9	877__620	877	620	CD8T	2	3
reg9_877_1137	reg9	877__1137	877	1137	CD4T	2	6
reg9_878_871	reg9	878__871	878	871	Stroma	2	7
reg9_880_793	reg9	880__793	880	793	Treg	2	1
reg9_880_1068	reg9	880__1068	880	1068	Stroma	2	6
reg9_886_1005	reg9	886__1005	886	1005	Stroma	2	7
reg9_889_1279	reg9	889__1279	889	1279	Stroma	2	6
reg9_896_1331	reg9	896__1331	896	1331	Macrophage	2	5
reg9_897_360	reg9	897__360	897	360	CD4T	2	8
reg9_898_625	reg9	898__625	898	625	Stroma	2	4
reg9_903_1353	reg9	903__1353	903	1353	Stroma	2	1
reg9_907_1292	reg9	907__1292	907	1292	Stroma	2	3
reg9_908_757	reg9	908__757	908	757	Treg	2	7
reg9_911_1553	reg9	911__1553	911	1553	Macrophage	2	9
reg9_914_1659	reg9	914__1659	914	1659	CD8T	2	3
reg9_917_1312	reg9	917__1312	917	1312	Stroma	2	7
reg9_920_568	reg9	920__568	920	568	CD8T	2	9
reg9_922_426	reg9	922__426	922	426	Treg	2	9
reg9_924_636	reg9	924__636	924	636	Tumor	2	3
reg9_924_774	reg9	924__774	924	774	CD4T	2	7
reg9_927_539	reg9	927__539	927	539	CD4T	2	5
reg9_930_744	reg9	930__744	930	744	Treg	2	7
reg9_930_1235	reg9	930__1235	930	1235	Bcell	2	6
reg9_932_819	reg9	932__819	932	819	Treg	2	7
reg9_934_352	reg9	934__352	934	352	Tumor	2	1
reg9_937_788	reg9	937__788	937	788	Macrophage	2	7
reg9_937_1203	reg9	937__1203	937	1203	Treg	2	6
reg9_940_1328	reg9	940__1328	940	1328	Treg	2	1
reg9_940_1348	reg9	940__1348	940	1348	Bcell	2	7
reg9_941_1561	reg9	941__1561	941	1561	Treg	2	9
reg9_942_1686	reg9	942__1686	942	1686	Stroma	2	1
reg9_944_425	reg9	944__425	944	425	Tumor	2	7
reg9_947_468	reg9	947__468	947	468	Tumor	2	2
reg9_947_845	reg9	947__845	947	845	CD4T	2	6
reg9_950_1499	reg9	950__1499	950	1499	Treg	2	6
reg9_952_452	reg9	952__452	952	452	Macrophage	2	9
reg9_954_1275	reg9	954__1275	954	1275	Tumor	2	8
reg9_954_1547	reg9	954__1547	954	1547	CD8T	2	7
reg9_956_1093	reg9	956__1093	956	1093	Tumor	2	6
reg9_960_363	reg9	960__363	960	363	Macrophage	2	6
reg9_960_1233	reg9	960__1233	960	1233	Tumor	2	8
reg9_961_1356	reg9	961__1356	961	1356	Treg	2	2
reg9_962_589	reg9	962__589	962	589	CD4T	2	8
reg9_970_571	reg9	970__571	970	571	CD4T	2	8
reg9_978_365	reg9	978__365	978	365	Tumor	2	2
reg9_982_485	reg9	982__485	982	485	Stroma	2	3
reg9_984_1226	reg9	984__1226	984	1226	Stroma	2	8
reg9_984_1409	reg9	984__1409	984	1409	Tumor	2	6
reg9_985_387	reg9	985__387	985	387	Treg	2	8
reg9_987_1182	reg9	987__1182	987	1182	CD8T	2	6
reg9_996_424	reg9	996__424	996	424	Bcell	2	2
reg9_1001_1378	reg9	1001__1378	1001	1378	CD4T	2	6
reg9_1002_374	reg9	1002__374	1002	374	Treg	2	7
reg9_1003_766	reg9	1003__766	1003	766	CD4T	2	8
reg9_1004_358	reg9	1004__358	1004	358	Bcell	2	7
reg9_1005_599	reg9	1005__599	1005	599	Tumor	2	3
reg9_1005_986	reg9	1005__986	1005	986	Treg	2	6
reg9_1007_880	reg9	1007__880	1007	880	Macrophage	2	7
reg9_1009_554	reg9	1009__554	1009	554	CD8T	2	1
reg9_1010_483	reg9	1010__483	1010	483	Treg	2	3
reg9_1010_657	reg9	1010__657	1010	657	Stroma	2	1
reg9_1016_1509	reg9	1016__1509	1016	1509	CD4T	2	2
reg9_1017_348	reg9	1017__348	1017	348	CD8T	2	5
reg9_1017_1467	reg9	1017__1467	1017	1467	CD4T	2	2
reg9_1022_1013	reg9	1022__1013	1022	1013	Macrophage	2	2
reg9_1023_828	reg9	1023__828	1023	828	CD8T	2	5
reg9_1034_460	reg9	1034__460	1034	460	Tumor	2	4
reg9_1041_799	reg9	1041__799	1041	799	Stroma	2	1
reg9_1042_674	reg9	1042__674	1042	674	Tumor	2	1
reg9_1049_1377	reg9	1049__1377	1049	1377	CD4T	2	6
reg9_1049_1502	reg9	1049__1502	1049	1502	Macrophage	2	8
reg9_1051_521	reg9	1051__521	1051	521	Tumor	2	1
reg9_1056_430	reg9	1056__430	1056	430	Treg	2	3
reg9_1056_659	reg9	1056__659	1056	659	CD8T	2	4
reg9_1056_894	reg9	1056__894	1056	894	Macrophage	2	1
reg9_1057_727	reg9	1057__727	1057	727	CD4T	2	3
reg9_1059_590	reg9	1059__590	1059	590	CD4T	2	8
reg9_1060_539	reg9	1060__539	1060	539	Stroma	2	1
reg9_1062_1226	reg9	1062__1226	1062	1226	Macrophage	2	7
reg9_1081_1335	reg9	1081__1335	1081	1335	CD4T	2	6
reg9_1082_576	reg9	1082__576	1082	576	Stroma	2	7
reg9_1087_730	reg9	1087__730	1087	730	Treg	2	8
reg9_1088_408	reg9	1088__408	1088	408	Macrophage	2	4
reg9_1091_452	reg9	1091__452	1091	452	Macrophage	2	6
reg9_1091_661	reg9	1091__661	1091	661	CD4T	2	4
reg9_1092_595	reg9	1092__595	1092	595	Tumor	2	7
reg9_1092_1490	reg9	1092__1490	1092	1490	CD4T	2	8
reg9_1093_1090	reg9	1093__1090	1093	1090	Macrophage	2	8
reg9_1094_397	reg9	1094__397	1094	397	Tumor	2	1
reg9_1094_1565	reg9	1094__1565	1094	1565	CD4T	2	6
reg9_1095_792	reg9	1095__792	1095	792	Bcell	2	7
reg9_1102_524	reg9	1102__524	1102	524	CD4T	2	7
reg9_1102_844	reg9	1102__844	1102	844	Stroma	2	5
reg9_1107_866	reg9	1107__866	1107	866	Bcell	2	3
reg9_1115_623	reg9	1115__623	1115	623	Stroma	2	7
reg9_1116_395	reg9	1116__395	1116	395	Tumor	2	10
reg9_1117_516	reg9	1117__516	1117	516	Treg	2	7
reg9_1118_1051	reg9	1118__1051	1118	1051	Macrophage	2	8
reg9_1120_706	reg9	1120__706	1120	706	CD8T	2	4
reg9_1130_579	reg9	1130__579	1130	579	Tumor	2	7
reg9_1130_962	reg9	1130__962	1130	962	Treg	2	8
reg9_1131_1067	reg9	1131__1067	1131	1067	CD4T	2	5
reg9_1132_404	reg9	1132__404	1132	404	Tumor	2	10
reg9_1133_861	reg9	1133__861	1133	861	CD8T	2	5
reg9_1134_1528	reg9	1134__1528	1134	1528	Macrophage	2	6
reg9_1135_503	reg9	1135__503	1135	503	Treg	2	7
reg9_1136_358	reg9	1136__358	1136	358	Stroma	2	6
reg9_1136_681	reg9	1136__681	1136	681	Tumor	2	7
reg9_1138_654	reg9	1138__654	1138	654	Macrophage	2	7
reg9_1139_479	reg9	1139__479	1139	479	CD8T	2	8
reg9_1140_1246	reg9	1140__1246	1140	1246	CD4T	2	2
reg9_1141_1061	reg9	1141__1061	1141	1061	Stroma	2	8
reg9_1152_1374	reg9	1152__1374	1152	1374	Stroma	2	1
reg9_1153_591	reg9	1153__591	1153	591	CD8T	2	7
reg9_1154_554	reg9	1154__554	1154	554	Macrophage	2	3
reg9_1155_673	reg9	1155__673	1155	673	Treg	2	2
reg9_1156_523	reg9	1156__523	1156	523	Stroma	2	7
reg9_1157_1111	reg9	1157__1111	1157	1111	CD4T	2	8
reg9_1158_782	reg9	1158__782	1158	782	Bcell	2	6
reg9_1160_748	reg9	1160__748	1160	748	Treg	2	5
reg9_1164_398	reg9	1164__398	1164	398	CD8T	2	4
reg9_1165_658	reg9	1165__658	1165	658	Treg	2	7
reg9_1165_811	reg9	1165__811	1165	811	Stroma	2	8
reg9_1166_1594	reg9	1166__1594	1166	1594	Treg	2	6
reg9_1168_1097	reg9	1168__1097	1168	1097	Tumor	2	8
reg9_1174_744	reg9	1174__744	1174	744	Stroma	2	5
reg9_1175_1009	reg9	1175__1009	1175	1009	CD4T	2	8
reg9_1176_1722	reg9	1176__1722	1176	1722	Stroma	2	2
reg9_1177_511	reg9	1177__511	1177	511	CD4T	2	3
reg9_1179_1028	reg9	1179__1028	1179	1028	Macrophage	2	8
reg9_1180_760	reg9	1180__760	1180	760	Tumor	2	8
reg9_1182_533	reg9	1182__533	1182	533	Treg	2	3
reg9_1184_851	reg9	1184__851	1184	851	CD8T	2	6
reg9_1185_552	reg9	1185__552	1185	552	CD4T	2	7
reg9_1186_1731	reg9	1186__1731	1186	1731	Macrophage	2	7
reg9_1188_1180	reg9	1188__1180	1188	1180	Stroma	2	8
reg9_1189_925	reg9	1189__925	1189	925	Tumor	2	8
reg9_1189_1095	reg9	1189__1095	1189	1095	CD4T	2	5
reg9_1195_1587	reg9	1195__1587	1195	1587	Stroma	2	1
reg9_1201_1057	reg9	1201__1057	1201	1057	Macrophage	2	6
reg9_1202_828	reg9	1202__828	1202	828	Treg	2	6
reg9_1202_1130	reg9	1202__1130	1202	1130	Stroma	2	5
reg9_1203_1440	reg9	1203__1440	1203	1440	Tumor	2	7
reg9_1205_1149	reg9	1205__1149	1205	1149	Bcell	2	8
reg9_1205_1225	reg9	1205__1225	1205	1225	Macrophage	2	6
reg9_1209_539	reg9	1209__539	1209	539	CD8T	2	7
reg9_1212_721	reg9	1212__721	1212	721	CD8T	2	9
reg9_1214_1097	reg9	1214__1097	1214	1097	Treg	2	8
reg9_1215_918	reg9	1215__918	1215	918	Tumor	2	8
reg9_1215_1290	reg9	1215__1290	1215	1290	Treg	2	6
reg9_1218_634	reg9	1218__634	1218	634	CD8T	2	7
reg9_1225_1021	reg9	1225__1021	1225	1021	Treg	2	8
reg9_1229_1239	reg9	1229__1239	1229	1239	Bcell	2	6
reg9_1232_578	reg9	1232__578	1232	578	Tumor	2	2
reg9_1233_683	reg9	1233__683	1233	683	CD8T	2	3
reg9_1235_958	reg9	1235__958	1235	958	Stroma	2	3
reg9_1235_1273	reg9	1235__1273	1235	1273	Tumor	2	5
reg9_1242_1136	reg9	1242__1136	1242	1136	Tumor	2	8
reg9_1243_610	reg9	1243__610	1243	610	Macrophage	2	3
reg9_1243_1536	reg9	1243__1536	1243	1536	CD4T	2	8
reg9_1245_1455	reg9	1245__1455	1245	1455	CD8T	2	7
reg9_1247_1483	reg9	1247__1483	1247	1483	Tumor	2	8
reg9_1247_1507	reg9	1247__1507	1247	1507	CD4T	2	8
reg9_1248_1664	reg9	1248__1664	1248	1664	Treg	2	7
reg9_1249_1252	reg9	1249__1252	1249	1252	Bcell	2	4
reg9_1252_1323	reg9	1252__1323	1252	1323	CD8T	2	6
reg9_1253_553	reg9	1253__553	1253	553	CD4T	2	7
reg9_1259_1670	reg9	1259__1670	1259	1670	Tumor	2	7
reg9_1261_622	reg9	1261__622	1261	622	Treg	2	3
reg9_1261_1358	reg9	1261__1358	1261	1358	Bcell	2	3
reg9_1262_1417	reg9	1262__1417	1262	1417	Macrophage	2	7
reg9_1263_1560	reg9	1263__1560	1263	1560	CD8T	2	8
reg9_1264_571	reg9	1264__571	1264	571	Macrophage	2	8
reg9_1266_601	reg9	1266__601	1266	601	Stroma	2	7
reg9_1266_1407	reg9	1266__1407	1266	1407	Tumor	2	2
reg9_1268_688	reg9	1268__688	1268	688	Stroma	2	1
reg9_1272_999	reg9	1272__999	1272	999	CD8T	2	3
reg9_1274_730	reg9	1274__730	1274	730	Tumor	2	7
reg9_1275_759	reg9	1275__759	1275	759	Macrophage	2	8
reg9_1281_582	reg9	1281__582	1281	582	CD4T	2	2
reg9_1283_671	reg9	1283__671	1283	671	Treg	2	3
reg9_1288_1105	reg9	1288__1105	1288	1105	Treg	2	2
reg9_1288_1348	reg9	1288__1348	1288	1348	Stroma	2	4
reg9_1294_1388	reg9	1294__1388	1294	1388	CD8T	2	9
reg9_1295_789	reg9	1295__789	1295	789	CD4T	2	7
reg9_1296_1024	reg9	1296__1024	1296	1024	CD4T	2	1
reg9_1299_895	reg9	1299__895	1299	895	Treg	2	6
reg9_1299_1064	reg9	1299__1064	1299	1064	Bcell	2	1
reg9_1302_1550	reg9	1302__1550	1302	1550	Macrophage	2	6
reg9_1305_1643	reg9	1305__1643	1305	1643	CD8T	2	6
reg9_1307_1112	reg9	1307__1112	1307	1112	Treg	2	7
reg9_1307_1416	reg9	1307__1416	1307	1416	Stroma	2	3
reg9_1308_592	reg9	1308__592	1308	592	Treg	2	7
reg9_1308_645	reg9	1308__645	1308	645	Bcell	2	1
reg9_1308_1168	reg9	1308__1168	1308	1168	Macrophage	2	5
reg9_1308_1378	reg9	1308__1378	1308	1378	Treg	2	9
reg9_1309_1394	reg9	1309__1394	1309	1394	CD8T	2	3
reg9_1311_1702	reg9	1311__1702	1311	1702	Macrophage	2	6
reg9_1313_1303	reg9	1313__1303	1313	1303	Tumor	2	8
reg9_1313_1530	reg9	1313__1530	1313	1530	CD8T	2	2
reg9_1314_470	reg9	1314__470	1314	470	Macrophage	2	1
reg9_1318_865	reg9	1318__865	1318	865	Tumor	2	6
reg9_1323_895	reg9	1323__895	1323	895	CD4T	2	1
reg9_1323_1407	reg9	1323__1407	1323	1407	Stroma	2	3
reg9_1323_1543	reg9	1323__1543	1323	1543	Tumor	2	2
reg9_1325_545	reg9	1325__545	1325	545	Macrophage	2	6
reg9_1326_1066	reg9	1326__1066	1326	1066	Stroma	2	7
reg9_1327_522	reg9	1327__522	1327	522	CD4T	2	1
reg9_1327_609	reg9	1327__609	1327	609	Treg	2	7
reg9_1327_1154	reg9	1327__1154	1327	1154	Bcell	2	2
reg9_1327_1166	reg9	1327__1166	1327	1166	Macrophage	2	5
reg9_1329_927	reg9	1329__927	1329	927	Stroma	2	9
reg9_1329_1136	reg9	1329__1136	1329	1136	Tumor	2	7
reg9_1332_823	reg9	1332__823	1332	823	CD4T	2	6
reg9_1332_1367	reg9	1332__1367	1332	1367	Macrophage	2	7
